000000001228,A. Bonnekan
000000000278,Jaepje Jans
000000000206,Jan Adriaensz
000000000537,Jan Aelbertsz van Zijgerhorst
000000000816,Jan Ambrullaert
000000000259,Jan Anthonisz
000000000263,Jan Arents
000000000428,Jan Baers
000000000533,Jan Bergier
000000000615,Jan Boon
000000000698,Jan Borneviel
000000000755,Jan Bouwensz
000000001247,Jan Bredero
000000000270,Jan Cabbeljauw
000000000681,Jan Cavee
000000000184,Jan Christiaan Aalbregts
000000000307,Jan Christiaensz
000000000346,Jan Claessen
000000000350,Jan Claesz
000000000390,Jan Commelin
000000000404,Jan Cornelisz
000000001181,Jan Crijnsz Verruwhert
000000000422,Jan Crynen
000000000056,Jan David Vreugdewater
000000000740,Jan Divicsz
000000001135,Jan Douw
000000001004,Jan Drijk
000000000929,Jan Drummond
000000000908,Jan Fagel
000000000923,Jan Fluijters
000000000936,Jan Fonteyn
000000000950,Jan Fransz
000000000323,Jan Frund
000000000880,Jan Goverts
000000000483,Jan Govertsz van Enden
000000000814,Jan Gubert
000000000470,Jan Hageman uit Hamburg
000000000344,Jan Hans Claes
000000001008,Jan Hendricxz Nachtegael
000000000335,Jan Hendrik Gillisen
000000000249,Jan Hendrik van Damme
000000000114,Jan Heyligert
000000000134,Jan Hoftuijn
000000000641,Jan Houtema
000000000677,Jan Huba
000000001016,Jan Huybrechtsz van Nederwaert
000000000289,Jan I Casier
000000000382,Jan I Commelin
000000000329,Jan II van Damme
000000000416,Jan Jacobz van Slingelant
000000000293,Jan Jan Casier
000000001061,Jan Janse Rickelman
000000001021,Jan Jansz Nieukerck
000000000989,Jan Jansz Orlers
000000000999,Jan Jansz Ouwenbroek
000000000505,Jan Jansz van Bebberen
000000000700,Jan Janszoon Bors
000000000637,Jan Ligthmans
000000000671,Jan Maats
000000000019,Jan Maire
000000000882,Jan Marten Bruyset
000000000642,Jan Mullinkhof
000000001022,Jan Nisbeth
000000000843,Jan Pietersz van den Brande
000000000818,Jan Rijcke L
000000000334,Jan Schreuder
000000000207,Jan Sirlippus Adriaensz
000000000623,Jan Spaan
000000000801,Jan Steenhagen
000000000300,Jan Tasseron
000000001114,Jan Thomasz de Vechter
000000000543,Jan Trago L
000000001130,Jan Velingh
000000001162,Jan Vergunst
000000000683,Jan Verhagen
000000001179,Jan Verrijk
000000001242,Jan Wagens
000000001201,Jan Wetsteede
000000000871,Jan Wiggers
000000000567,Jan Willems Blauwbeeck
000000000093,Jan Willemsz
000000000097,Jan Willemsz (edinburgh
000000000990,Jan Willemsz Orlers
000000000094,Jan Williamson
000000000638,Jan Wils
000000001069,Jan Zachariasz Baron
000000000604,Jan de Bonje
000000000182,Jan de Bruijn
000000000361,Jan de Clerc
000000000791,Jan de Heu
000000000828,Jan de Vechter
000000000226,Jan van Alste jr
000000000907,Jan van Buyten
000000000802,Jan van Houdema
000000000749,Jan van Leemen
000000000126,Jan van Noord
000000000321,Jan van den Steenweg
000000000168,Jan van der Aa
000000001115,Janneke Abelmont
000000000304,Janneke Elsevier
000000001127,Janneke Smalbeens
000000001118,Jannetje Abelmont
000000000108,Jannetje Basin
000000000752,Jannetje Christiaans
000000000993,Jannetje Fleur
000000000924,Jannetje Greijs
000000000726,Jannetje Groeneschey. K
000000001009,Jannetje Huygens
000000000220,Jannetje Jans de Hoiers
000000000098,Jannetje Joosten
000000000886,Jannetje Marlier
000000001277,Jannetje Massaar
000000000938,Jannetje Passchiers
000000000556,Jannetje Staverinus
000000001117,Jannetje Thonis
000000000847,Jannetje Thonis van Stienevelt
000000001134,Jannetje de Linde
000000000013,Jannetje de Wever
000000000550,Jannetje van der Speck
000000000467,Jaques Bast
000000000305,Jaques Chouet
000000000301,Jasper Centen
000000001254,Jasper van der Vloet
000000000926,Jean Alexandre de la Font
000000000272,Jean Caesar
000000000071,Jean Martin
000000001102,Jean du Val
000000000285,Jean le Carpentier
000000000946,Jean le Franois
000000000861,Jeanne Babut
000000000930,Jeanne Boeb
000000000565,Jeanne de Vos
000000000942,Jeanne du Pr
000000001210,Jeremias Villiers
000000000596,Jesaias Boucher L
000000001176,Joannes Vernave
000000000481,Jochem Jacobsz Poereep
000000001197,Joh. Benedictus van Heus
000000000559,Joh. du Vivi
000000000855,Johan Adam Bretschneider
000000000650,Johan Platteel
000000000972,Johan Schmidt
000000000691,Johan Schryner
000000000005,Johan van Waalwijck
000000000693,Johan van den Bree
000000000573,Johanna
000000001267,Johanna Ackersdijck
000000001213,Johanna Bijaart
000000000776,Johanna Bouwman
000000000140,Johanna Buykman
000000000409,Johanna Crama
000000000591,Johanna Deetrie
000000000592,Johanna Jacoba Romijn
000000000608,Johanna Jonas van der Zee
000000000621,Johanna Kuper
000000000563,Johanna Lopez de Haro
000000000580,Johanna Petronella Maizonnet
000000000128,Johanna Springvliet
000000001223,Johanna Weeninck
000000000918,Johanna van Coninxloo
000000000607,Johanna van Swanenburg
000000000002,Johanna van der Linden
000000001153,Johannes
000000000229,Johannes Ambrullaert
000000000460,Johannes Bartholomeus
000000000687,Johannes Bekooy
000000001238,Johannes Bilderbeek
000000000196,Johannes Bos
000000000849,Johannes Breeckvelt
000000000859,Johannes Brill
000000000312,Johannes Cijfveer
000000000703,Johannes Claesz Borsch
000000000396,Johannes Cool
000000000148,Johannes Cornelisz Cornelisz van der Woerdanus
000000000895,Johannes Cornelisz van Hogeveen
000000000225,Johannes Elsevier
000000000549,Johannes Fransz Beyert
000000001024,Johannes Georgius Nisselius
000000001205,Johannes Goudfrooy
000000000191,Johannes Hasebroek
000000000806,Johannes Heymans
000000000773,Johannes Hoefnagel
000000000020,Johannes I Wagens
000000000529,Johannes I van den Bergh
000000001052,Johannes II ELSEVIER
000000000531,Johannes II van den Bergh
000000000452,Johannes Jan Zachariasz Baron
000000000236,Johannes Johannes Ambrullaert
000000000743,Johannes Kips
000000000174,Johannes Lemair
000000000502,Johannes Muilaer
000000000595,Johannes Pecht L
000000000745,Johannes Samperman
000000000117,Johannes Seuters
000000000180,Johannes Seutert
000000000457,Johannes Simmer
000000000790,Johannes Somerwil
000000001097,Johannes Uyttenbogaard
000000001133,Johannes Verbeek
000000001144,Johannes Verbessel
000000001177,Johannes Verrejager
000000000164,Johannes Verruwert
000000001275,Johannes Voorn
000000000026,Johannes Wagens sr
000000000739,Johannes Willemsz
000000000315,Johannes Zilverschoon
000000000539,Johannes de Beunje
000000000385,Johannes de Vinck
000000001276,Johannes de Vos
000000001282,Johannes de Vriendt
000000000107,Johannes de Winter
000000000413,Johannes de la Croy
000000000028,Johannes du Vivi
000000000881,Johannes du Vivie*
000000000025,Johannes jr Wagens
000000000250,Johannes le Mair
000000000187,Johannes van Abkoude
000000000555,Johannes van Bilderbeek
000000000562,Johannes van Binnevest
000000000662,Johannes van Herkhuisen
000000000786,Johannes van Venendael
000000000751,Johannes van der Brugge
000000000070,Johannes van der Eycken
000000001249,Johannes van der Laan
000000000545,Johannes van der Linden
000000000574,Johannes van der Spijck
000000001204,Johannes van der Tent
000000001212,Johannes van der Vin
000000001266,Johannes van der Voorde
000000000290,Joost Casier
000000001090,Joost Elzevier
000000000216,Joost Jansz Aersdael
000000000377,Joost Jorisz van Colster
000000000609,Joost Schouten
000000000405,Joris Cornelisz
000000000909,Joris Farquhar
000000001010,Joris Gerritsz Nachtegael
000000000378,Joris Joostensz van Colster
000000000078,Joris Willeboortsz
000000001195,Josephus Thijssens
000000001013,Josephus van der Nave
000000001039,Josias Lucas van Vuyren
000000000424,Josijntje van Doorn
000000000948,Josina Carels
000000000738,Josu de Fenne
000000000897,Josua van Burchoorn
000000000208,Joucke Adriaensz
000000000362,Judic Pauls
000000000267,Judith Frans
000000000696,Juliaen Flory Borikan
000000000509,Jurjen Becker
000000000112,Jurriaan Wishoff
000000000977,Jurriaan van Oosten
000000001280,Justinus Vrebing
000000001000,Karel Ouwenbroek
000000000799,Klaas de Mare
000000000627,Klaas van der Gaag
000000000673,Klaas van der Kamp
000000000666,Kornelis Bleskens
000000001019,Kornelis Nicolai
000000000661,Kornelis Zilverschoon
000000001221,Krijn Visser
000000001085,Lambert Claesz van Tethrode
000000000660,Lambert Lagas
000000000137,Lambertus Wisman
000000001038,Lambrecht Claesz. van Tethrode
000000000099,Lammert Willemsz
000000000421,Laurens Lubkeris
000000000547,Leendert Adryaensz de Beunje
000000000585,Leendert van den Bogaert
000000000394,Leo Constantinus
000000001020,Leonardus Niestus
000000000050,Levina Westerbaan
000000000143,Lijntje van Nas
000000000067,Lijsbeth Ardiers
000000001113,Lijsbeth Daniels
000000000477,Lijsbeth Roelen
000000001108,Lijsbeth Schouten
000000000275,Lijsbeth Strang
000000000333,Lijsje du Pon
000000001063,Louis Elsevier
000000001087,Louis I Elsevier
000000001086,Louis II Elsevier
000000001089,Louis III Elsevier
000000001083,Loys I Elsevier
000000000491,Lucas Bazijk
000000000967,Lucas der Miere
000000000001,Lucas van Vuyren
000000001233,Luchtmans
000000000864,Lucretia Brinkman
000000000852,Ludolf Breeckevelt
000000000850,Ludolf Breeckvelt
000000001017,Lydya Jans de Clerck
000000000489,Lysbeth Bastick
000000001164,Lysbeth Jans
000000000522,Lysbeth Jaspers van Goch
000000001215,Lysbeth Thobyas van der Vinck
000000000473,M Bastiaensz
000000001119,Maaijke Gijs
000000000058,Maartje Andries
000000000359,Maartje Huygen Braszen
000000000705,Machteld Michiels van Middelhoven
000000000306,Madeleine Raboutteau
000000000616,Maerten Boon
000000000417,Maerten Glaudensz
000000000029,Maerten Jansz Wanna
000000001208,Maerten van den Vijver
000000000100,Maertje Andries
000000000630,Maertje Christiaens
000000000499,Maertje Warnaerts van den Brouck
000000001121,Maeycken Friers
000000000931,Magdalena Rivire
000000000080,Magdalena Willems
000000000425,Magdalena van der Boxe
000000000956,Magriete Burchmans
000000000710,Margareta Dingbergen
000000001169,Margaretha Hendricx Hartoochs
000000000287,Margaretha Houcke
000000001183,Margaretha Jans Rovers
000000000724,Margarethe Aarningh
000000000373,Margarita Assuerus van der Geest
000000001260,Margarita du Moulin
000000001091,Margarita van der Woert
000000000998,Margrieta de Bie
000000001126,Margriete Setings
000000000566,Margriete du Hameel
000000000049,Margrita Grimmerius
000000000982,Maria
000000000631,Maria Abrahams van Velsen
000000000139,Maria Arents van Hees
000000000177,Maria Badde
000000000129,Maria Boon
000000000959,Maria Burghoorn
000000000077,Maria Cortijn
000000000170,Maria Croesen
000000001224,Maria Geertuida Langerak
000000001258,Maria Hendrina van Raatsvelt
000000000873,Maria Jans Schenkel
000000000633,Maria Kettenes
000000000635,Maria Kettenis
000000000169,Maria Knoop
000000001094,Maria Ludolffs van Ceulen
000000001287,Maria Marynus
000000000714,Maria Moriaenshooft
000000001023,Maria Nicolson
000000000252,Maria Rauset
000000000486,Maria Rutgers
000000000877,Maria Seruys
000000000568,Maria Verburg
000000000214,Maria Vergijs
000000001053,Maria Vermeulen
000000000443,Maria Vloetbergen
000000001194,Maria Vriends
000000000541,Maria de Beunje
000000001235,Maria du Pre
000000000036,Maria la Gas
000000000528,Maria van Bentschop
000000000190,Maria van Damme
000000000878,Maria van der Kaamer
000000001289,Marijtje Gerrits
000000001001,Marijtje Priester
000000000756,Maritje Adriaens
000000000415,Maritje Christoffels van Anckerneys
000000001116,Maritje Claas
000000000757,Maritje Pieters
000000000320,Martinus Koolen
000000000682,Martinus Maas
000000000769,Martinus? van der Marck
000000000697,Mary Damiens
000000000063,Marya Heyndricx
000000001167,Marya de Bert
000000000348,Marytje Aelbrechts
000000000217,Marytje Hendricx
000000000435,Marytje Jacobs
000000000052,Marytje Jacobs van der Wiele
000000000431,Marytje Joosten van Dorp
000000000459,Marytje Willems
000000000454,Marytje/Maria Harmens van Woerden
000000000670,Matheus Andries
000000000423,Mathijs Baecke
000000001073,Mathijs Elsevier
000000000062,Mathijs Jacobsz van der Wiele
000000000870,Mathijs Maas
000000000834,Matthijs Baecke
000000000839,Matthijs Braamhorst
000000001045,Matthijs Elsevier
000000001255,Matthijs van der Vloet
000000000542,Maurits Meijer L
000000000090,Maurits Willeke
000000000209,Maycken Baecken
000000001084,Mayke Duverdijn
000000001190,Mayke van Bocxtael
000000000933,Meijndert Huijbert Fonteijn
000000000772,Meinart Huibertsz Fontein
000000000680,Meindert Huibert Fontein
000000000322,Melchior Wirth
000000000311,Metje Dircxs van Franken
000000001269,Meyndert Jacobsz Voorn
000000000303,Michiel Mathijsz Chimaer
000000000121,Moses Cijfveer
000000000407,Moses Cornilje
000000000326,Moses I Cijfveer
000000000327,Moses II Cijfveer
000000000328,Mozes Cijfveer
000000000331,Mozes Johannesz Cijfveer
000000000388,Neeltje Bouwers
000000000527,Neeltje Dircx Koene
000000001027,Neeltje Dircx Noyee
000000000200,Neeltje Dirx van Banheyningen
000000000064,Neeltje Leenderts
000000000934,Neeltje van Lith
000000000299,Neeltje van Noort
000000001193,Neysje Symons
000000001068,Niclaes Adriaensz van Redelichuysen
000000000309,Niclaes Christiaensz
000000000365,Niclaes de Clerck
000000000244,Nicolaas Anslijn
000000001078,Nicolaas Jansz
000000001092,Nicolaes Hercules
000000000795,Nicolaes Lans
000000000131,Nicolaes Moens
000000001199,Nicolaes Scholten jr
000000000072,Nicolaes Wijngaerden
000000001152,Nicolaes de Cruys
000000000601,Nicolaes van Es
000000001018,Nicolaes van Nes
000000000511,Niesje Cornelis van Duijck
000000000096,Nijesje Adriaens van Aarlanderveen
000000000983,Oosterwijck
000000001252,P Vlackerius
000000000719,Paulus Bosc
000000000277,Paulus Callenbach
000000000742,Paulus Traudenius
000000000551,Pauwel Adriaensz I Beyman
000000000429,Petronella Baers
000000000893,Petronella Joris van der Struys
000000001096,Petrus Muller
000000000783,Philip ... L
000000000835,Philip Jansz
000000001139,Philip van Edenburch
000000000614,Philippe Bonus
000000000414,Philippe de Croy
000000000602,Philippus Bonck
000000001007,Philips Bonck
000000001011,Philips Hendricksz Nachtegael
000000000718,Pierre Bos
000000000273,Pierre Caillou
000000000038,Pierre Warnaer
000000000564,Pierre le Blanc
000000001043,Pieter Abrahamsz Elzevier
000000001158,Pieter Adrianus Verduyn
000000000251,Pieter Anthony Anslijn
000000000436,Pieter Bailly
000000000466,Pieter Bast
000000000523,Pieter Berg
000000000572,Pieter Bleyswijck
000000000805,Pieter Bommesijn
000000000606,Pieter Bonte
000000000753,Pieter Boutesteyn
000000000193,Pieter Brouwer
000000000478,Pieter Carelsz
000000000266,Pieter Carelsz Arnoel
000000000295,Pieter Casier
000000000297,Pieter Cassier
000000000298,Pieter Casterop
000000000345,Pieter Claes
000000000351,Pieter Claesz
000000000440,Pieter Claesz van Balen
000000000957,Pieter Corsz Onderwaeter
000000000586,Pieter Delfos
000000000257,Pieter Delfos jr
000000000584,Pieter Dircksz Boeteman
000000000815,Pieter Drummond
000000000438,Pieter Jacobsz Bailly
000000000179,Pieter Jansz van der Aa
000000000913,Pieter Larsie
000000000142,Pieter Michielsz de Wit
000000000890,Pieter Onderwaeter
000000000448,Pieter Pietersz Poelgeest
000000000665,Pieter Romyn
000000001159,Pieter Verduyn
000000001077,Pieter Vincentsz van Heemskerck
000000001272,Pieter Warnaersz Jens
000000000042,Pieter Waterloo
000000000605,Pieter de Bonnet
000000000368,Pieter de Clopper
000000000782,Pieter de Graaf
000000001273,Pieter de Graef
000000000995,Pieter de Oude
000000001216,Pieter de Vinck
000000001218,Pieter de Vink
000000001262,Pieter de Vogel
000000001156,Pieter de Wilde
000000000971,Pieter van Gogh
000000000824,Pieter van Heemskerck
000000000324,Pieter van Loon
000000001124,Pieter van Veen
000000000195,Pieter van der Eijck
000000001206,Pieter van der Eyck
000000000560,Pieter van der Meersche
000000000455,Pietertje Pieters
000000000120,Poulus Spijk
000000000883,R Buisine
000000000325,Reinier Cijfveer
000000000575,Reynier Blockhuysen
000000000829,Richard Eyr
000000000430,Rieuwert Dircxz Baert
000000000867,Rijck van den Broeck
000000000156,Robert Wood
000000001278,Roelof Jansz de Vos
000000000189,Rosetta Rijsendeeg
000000000055,Rudolph Hendrik Wetstein
000000000014,Salomon Wagenaar
000000000639,Salomon van der Spruyt
000000001227,Samuel
000000000212,Samuel Andriesz van Aerschot
000000000862,Samuel Carlier
000000000803,Samuel Cordie
000000000198,Samuel Genet
000000001110,Samuel Luchtmans
000000000253,Samuel en Johannes Luchtmans
000000000964,Sara Barbera van Wijk
000000001220,Sara Battaljee
000000000237,Sara Elyas Chept
000000000506,Sara Franssen
000000000281,Sara Heyndricx
000000000233,Sara Hospanjon
000000000238,Sara Jans Eesman
000000000427,Sara Leeman
000000001142,Sara Mostert
000000001191,Sara Willems
000000000944,Sara de Four
000000001178,Sara de Graeff
000000000532,Sara de Kort
000000000634,Sara de Wilde
000000001067,Sara van Ceulen
000000001080,Sara van Loo
000000001236,Sara van Wijngaerden
000000000787,Sebastiaan Schouten
000000000155,Sebastianus Wolzius
000000000113,Sibilla Henke
000000000125,Sibilla Schlond
000000001180,Sijbrant Verruwhert
000000000656,Simon Bonaart
000000000618,Simon Boonaart
000000001057,Simon Florisz Schouten
000000000675,Simon Groen
000000000785,Simon Schouten
000000000945,Simon le Fourbe
000000000820,Stephanus Marchant K
000000000590,Steven Bols
000000000659,Steven Pluim
000000000943,Susanna Andries
000000000603,Susanna Polet
000000001209,Susanna Roomans
000000001270,Susanna van Grotelande
000000000213,Suzanna Beijers
000000001034,Suzanna Provo
000000000172,Teunis Steeman
000000001172,Teuntje de Kam
000000000086,Theodoor Reijgers
000000001250,Theodoor van Haarlem
000000001050,Theodorus Wolders
000000000464,Thomas Basson
000000000856,Thomas Brewer
000000000358,Thomas Clapheck
000000001112,Thomas I de Vechter
000000000937,Thomas Jaspersz Fonteyn
000000001005,Thomas Koet
000000000689,Thomas Meeler de Pecker
000000001245,Thomas Mijls
000000001120,Thomas Thomasz de Vechter
000000001211,Thomas Villier
000000000797,Thomas de Largie
000000000261,Thomas van Arckel
000000000992,Thomas van Ossenberg
000000001271,Tobias Elspeet
000000000395,Tobias van Conzen
000000000199,Tomas van Acher
000000000095,Trijn Jans
000000000401,Trijntje Henricx
000000000426,Trijntje Jans
000000000613,Van Abkoude
000000001138,W. van Egge
000000001200,W.A. Keel
000000000337,W.J. Olivier
000000000658,Wardenaar de Wit
000000000685,Warn. de Wit
000000000317,Warnaar de Wit
000000000039,Warnaert
000000000060,Wheelers
000000000599,Wijnanda Palmers
000000001088,Wilhelmina Cornelis
000000000517,Wilhelmina Schrijver
000000001253,Wilhelmina Vlasvelt
000000000201,Willem Adam
000000000242,Willem Andries
000000000432,Willem Backer
000000000488,Willem Bayly
000000000340,Willem Boot
000000000779,Willem Christiaensz van der Boxe
000000000352,Willem Claesz
000000000597,Willem Fredericksz Barteld L
000000000519,Willem Govertsz de la Berbe
000000001136,Willem Korsze
000000000690,Willem Kraakman
000000000812,Willem Loudee
000000001274,Willem Spada
000000000879,Willem Teljeur
000000000079,Willem Willeboortsz
000000000884,Willem Willeboortsz van der Burch
000000000101,Willem Willemsz
000000000241,Willem van Amstel
000000000712,Willem van der Krans
000000001031,Willemijntje Elias Vlees
000000000569,Willemijntje Jans
000000000558,Willempje Hendricks
000000000437,Willempje Wolpherts
000000001105,Willemyntje van den Hoven
000000000857,William Brewster
000000000074,William Wilkinson
000000000109,Wishoff familie
000000000748,Witse Nauta
000000000706,Wopken Andries de Vries
000000000854,Wouter Brenner
000000000811,Wouter van der Sluijs
000000000076,Wybout Willaart
000000000010,Yemandt van Waermondt
000000000412,Yera Nyessens
000000000475,Zacharias Bastijn
000000000353,Zacharias Claesz
000000000453,Zacharias Jansz Baron
000000000833,Zacharias Smith
000000000504,Zeeger Jansz van Gogh*
000000000254,Zeger van Egmond
000000000503,attestatie met Adriaen Wijngaerden dat hij bij elk 2 jaar
000000000916,broers de Faye
000000000007,de huisvrouw van Waalswyk
000000001047,doop Abraham
000000001048,doop PK Isaac
000000001049,doop PK Margarita
000000000465,mogelijk Zacharias Claes
000000000245,onderwijzer Nikolaas Anslijn
000000000708,van der Borst
000000000858,weduwe Briand
000000000264,weduwe Jacob Arents
000000001261,zij hertrouwde KO  met de kleermaker Cornelis Thymansz van Geesdorp op de Langebrug
000000000600,zijn broer Jan
000000000896,zijn vader
000000000836,zijn zoon Daniel*
